MANHATTAN,BRONX,BROOKLYN,QUEENS,STATEN_ISLAND,PERCENT_WHITE,MEDIAN_INCOME,POPULATION_DENSITY,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,LAND_SQUARE_FEET,SALE_PRICE,SERVICES_COUNT,COOP,CONDO,FAMILY_DWELLING,ELEVATOR
1,0,0,0,0,80.2643966734662,136208.0,77436.0,2.0,0.0,2151,19750000,0.0,0,0,1,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,7.0,2.0,1530,12475000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,4.0,0.0,2150,10425000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,4.0,0.0,1563,6300000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,37.0,5.0,5612,25000000,0.0,0,0,0,1
1,0,0,0,0,80.2643966734662,136208.0,77436.0,6.0,3.0,1087,12475000,0.0,1,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,3.0,1.0,2000,5000000,0.0,1,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,1.0,4.0,1240,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,1.0,7.0,4670,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,2.0,2.0,2030,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,3.0,1.0,1240,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,1.0,3.0,1240,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,1.0,1.0,2480,46000000,0.0,0,0,0,0
1,0,0,0,0,80.2643966734662,136208.0,77436.0,1.0,1.0,6453,22850000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,1.0,1.0,1240,4800000,0.0,0,0,1,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,6.0,1.0,2134,4650000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,41.0,3.0,5200,65000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,24.0,0.0,2500,65000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,24.0,0.0,2500,65000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,26.0,0.0,2500,65000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,34.0,2.0,4250,11200000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,8.0,1.0,1017,5120000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,21.0,1.0,2500,14000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,24.0,2.0,3542,32000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,24.0,2.0,3542,32000000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,8.0,1.0,3770,10000000,0.0,0,0,0,1
1,0,0,0,0,75.56247405562473,110490.0,74517.0,4.0,1.0,1875,4650000,0.0,1,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,4.0,1.0,1875,6800000,0.0,1,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,4.0,1.0,1875,6800000,0.0,1,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,2.0,2.0,1555,7850000,0.0,1,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,5.0,1.0,1500,2880000,0.0,1,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,1.0,2.0,2500,4500000,0.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,2.0,1.0,3403,1800000,1.0,0,0,1,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,20.0,1.0,2446,8862500,1.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,26.0,2.0,2422,11250000,1.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,21.0,2.0,2481,8862500,1.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,8.0,2.0,2016,13200000,1.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,152.0,4.0,36370,10,1.0,0,0,0,1
1,0,0,0,0,75.56247405562473,110490.0,74517.0,2.0,1.0,1740,5480000,1.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,1.0,0.0,2100,11800000,3.0,0,0,1,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,28.0,2.0,3700,14000000,3.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,1.0,14.0,5000,87750000,3.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,1.0,18.0,12372,235750000,3.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,14.0,21.0,8787,6400000,3.0,0,0,0,0
1,0,0,0,0,75.56247405562473,110490.0,74517.0,15.0,2.0,17460,160000000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,8.0,2.0,2550,5500000,10.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,4.0,1.0,2825,20500000,10.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,8.0,4341,20500000,10.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,1.0,2975,18000000,6.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,17.0,2.0,2920,8200000,1.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,0.0,756,8700000,3.0,0,0,1,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,10.0,1.0,2500,1100000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,6.0,2.0,3420,8100000,3.0,0,0,0,1
1,0,0,0,0,55.62093862815885,130675.0,50154.0,38.0,2.0,5300,25000000,3.0,0,0,0,1
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,0.0,0,8550000,3.0,0,1,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,0.0,0,8500000,3.0,0,1,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,6.0,2.0,2880,16100000,3.0,1,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,3.0,1.0,2516,9500000,3.0,1,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,5.0,2175,21750000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,12.0,10143,8000000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,8.0,7500,86175949,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,5.0,19470,134142403,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,4.0,1.0,2500,11200000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,2.0,2500,11200000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,4.0,1.0,1380,5500000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,1.0,1202,7300000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,19.0,25460,367700000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,1.0,17555,200500000,3.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,0.0,971,5150000,4.0,0,0,1,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,9.0,1.0,1857,1675000,4.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,9.0,1.0,1857,1550000,4.0,0,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,16.0,3.0,6185,41000000,4.0,0,0,0,1
1,0,0,0,0,55.62093862815885,130675.0,50154.0,4.0,1.0,1875,4650000,4.0,1,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,4.0,1.0,1910,7800000,4.0,1,0,0,0
1,0,0,0,0,55.62093862815885,130675.0,50154.0,1.0,7.0,3835,6500000,4.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,9.0,0.0,3125,1389640,17.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,916,4750000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1560,5400000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,2250,12250000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,2100,26750000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,800,4999000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,750,1751000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,2507,10000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,2363,18800000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1400,6800000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1500,11900000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1503,15225000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1458,7500000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1387,4537500,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,1190,5670000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,910,12625000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1905,14446000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,1046,4000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1040,7920000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,989,9470000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,640,5077000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,500,3900000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,2.0,803,5192000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1350,13850000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,740,6450000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,1707,10,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,1707,4250000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1539,487980,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,3803,27270000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,2027,15000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1367,6650000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,0.0,1938,24500000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,2167,11890000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,2167,11000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,925,5300000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,1900,9250000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,1979,14500000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,1100,7600000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,943,4650000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,1694,5960000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,0.0,850,4200000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,0.0,23246,6066000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,0.0,1900,12000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,0.0,1621,6850000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,0.0,1900,16000000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,0.0,1800,9310000,0.0,0,0,1,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,16.0,2.0,2731,9400000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,1.0,2500,583333,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,10.0,0.0,1675,6500000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,24.0,0.0,2520,10000000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,2.0,1844,10000000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,7.0,0.0,1454,8910000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,0.0,1453,8910000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,0.0,1600,4300000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,0.0,1600,8500000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,5.0,0.0,1814,10200000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,7.0,1.0,1920,8200000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,7.0,0.0,1905,3950000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,7.0,0.0,1905,6019300,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,7.0,0.0,1905,10150000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,6.0,0.0,1830,9900000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,5.0,1.0,2016,5448204,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,8.0,1.0,1980,3318000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,15.0,0.0,2225,8400000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,16.0,1.0,1904,10500000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,33.0,0.0,8998,3460000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,33.0,0.0,8998,4376000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,33.0,0.0,8998,3750000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,33.0,0.0,8998,6100000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,33.0,0.0,8998,4500000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,21.0,6.0,3862,19000000,0.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,5.0,1.0,2400,17600000,0.0,1,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,3.0,1.0,1661,4750000,0.0,1,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,2.0,4.0,1785,4999990,0.0,1,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,4.0,2.0,2000,10651796,0.0,1,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,2.0,2000,14760000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,1.0,1.0,5010,45900000,0.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,4.0,0.0,2352,13950000,3.0,0,0,0,0
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2802004,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,1327725,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2778731,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2906013,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,1388820,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,1404094,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,3168325,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,3168325,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,1460000,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,1795000,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,4852563,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2620000,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2333756,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2549625,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2350000,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2159432,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2447800,3.0,0,0,0,1
1,0,0,0,0,87.90638004943834,136154.0,56119.0,122.0,2.0,15104,2804188,3.0,0,0,0,1
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,0.0,1234,2100000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,0.0,1679,9000000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,1.0,1679,6500000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,1.0,1975,5200000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,2.0,0.0,1383,4400100,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,2.0,1.0,1383,2900000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,2.0,0.0,1761,6000000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,2.0,1.0,1235,3500000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,3.0,0.0,1626,3575000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,3.0,0.0,1852,4400000,1.0,0,0,1,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,11.0,0.0,1975,4400000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,8.0,1.0,1950,4750000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,7.0,0.0,2024,4750000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,9.0,0.0,1810,3850000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,13.0,2.0,2469,6150000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,6.0,1.0,1463,4400000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,9.0,0.0,1975,5700000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,9.0,0.0,1975,5700000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,12.0,0.0,939,3360250,1.0,0,0,0,1
1,0,0,0,0,74.7780669213591,124647.0,101814.0,12.0,0.0,2469,8700000,1.0,0,0,0,1
1,0,0,0,0,74.7780669213591,124647.0,101814.0,81.0,2.0,4941,32750000,1.0,0,0,0,1
1,0,0,0,0,74.7780669213591,124647.0,101814.0,5.0,1.0,1852,1100000,1.0,1,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,4.0,1.0,1660,8995000,1.0,1,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,2.0,2.0,1725,435000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,17.0,117.0,4384,29900000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,2.0,5985,9000000,1.0,0,0,0,0
1,0,0,0,0,74.7780669213591,124647.0,101814.0,1.0,2.0,5985,11000000,1.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,8.0,11341,28353439,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,4.0,2008,4700000,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,1.0,17522,173460036,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,0.0,1874,8400000,0.0,0,0,1,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,5.0,0.0,2008,3775000,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,3.0,1.0,1260,2788425,0.0,1,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,1.0,15062,559000,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,1.0,1875,10,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,2.0,1443,3250000,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,0.0,659375,1450000,0.0,0,0,0,0
1,0,0,0,0,75.43288084464555,130417.0,51775.0,1.0,0.0,659375,1925000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,18.0,2.0,2467,4000000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,3.0,1.0,1110,2500000,0.0,1,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,16.0,8488,2200000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,5.0,2469,8000000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,15.0,3950,49000000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,9.0,4938,114858579,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,1.0,12344,166460000,0.0,0,0,0,0
1,0,0,0,0,56.970740103270224,136360.0,16251.0,1.0,1.0,7406,15000000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,6.0,0.0,1205,3850000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,12.0,1.0,2517,6372575,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,20.0,0.0,2510,4550000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,10.0,1.0,1720,5924423,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,96.0,0.0,12552,544500,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,96.0,0.0,12552,336600,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,96.0,0.0,12552,409200,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,96.0,0.0,12552,589008,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,6.0,1.0,1883,3200000,0.0,1,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,1.0,3825,26750000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,4.0,37650,154912500,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,1.0,5000,25200000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,1.0,12552,25000000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,7.0,1.0,1618,7300000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,40.0,0.0,8812,11550000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,24.0,0.0,5021,11550000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,79.0,25.0,11798,45000000,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,10.0,2.0,3765,12250000,0.0,0,0,0,1
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,8833738,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,7710913,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,10130090,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,15825875,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,8549254,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,15315500,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,16047912,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,0.0,55862,8420086,0.0,0,1,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,3.0,1.0,1883,2375000,0.0,1,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,3.0,1.0,1500,2375000,0.0,1,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,2.0,1.0,760,3200000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,1.0,47725,760000000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,2.0,1.0,1807,3010000,0.0,0,0,0,0
1,0,0,0,0,69.3072078376487,101651.0,63042.0,1.0,2.0,16066,130000000,0.0,0,0,0,0
1,0,0,0,0,87.99019046091082,130968.0,112711.0,1.0,0.0,4017,59000000,0.0,0,0,1,0
1,0,0,0,0,87.99019046091082,130968.0,112711.0,1.0,0.0,5108,51000000,0.0,0,0,1,0
1,0,0,0,0,87.99019046091082,130968.0,112711.0,1.0,0.0,2111,855000,0.0,0,0,1,0
